Source,Target,Weight,Type
federalist_51,federalist_49,18,undirected
federalist_51,federalist_58,117,undirected
federalist_51,federalist_60,1,undirected
federalist_51,federalist_63,92,undirected
federalist_51,federalist_65,6,undirected
federalist_51,federalist_71,6,undirected
federalist_52,federalist,744,undirected
federalist_52,federalist_23,12,undirected
federalist_52,federalist_30,12,undirected
federalist_52,federalist_33,6,undirected
federalist_52,federalist_41,89,undirected
federalist_52,federalist_43,24,undirected
federalist_52,federalist_49,6,undirected
federalist_52,federalist_50,44,undirected
federalist_52,federalist_54,6,undirected
federalist_52,federalist_58,390,undirected
federalist_52,federalist_59,2,undirected
federalist_52,federalist_63,351,undirected
federalist_52,federalist_78,6,undirected
federalist_53,federalist,750,undirected
federalist_53,federalist_10,36,undirected
federalist_53,federalist_3,23,undirected
federalist_53,federalist_35,3,undirected
federalist_53,federalist_39,38,undirected
federalist_53,federalist_41,137,undirected
federalist_53,federalist_42,30,undirected
federalist_53,federalist_43,75,undirected
federalist_53,federalist_44,12,undirected
federalist_53,federalist_55,143,undirected
federalist_53,federalist_56,375,undirected
federalist_53,federalist_57,86,undirected
federalist_53,federalist_58,113,undirected
federalist_53,federalist_62,270,undirected
federalist_53,federalist_63,234,undirected
federalist_53,federalist_7,18,undirected
federalist_53,federalist_70,30,undirected
federalist_53,federalist_72,18,undirected
federalist_54,federalist,700,undirected
federalist_54,federalist_19,12,undirected
federalist_54,federalist_32,6,undirected
federalist_54,federalist_38,347,undirected
federalist_54,federalist_39,180,undirected
federalist_54,federalist_43,2,undirected
federalist_54,federalist_52,6,undirected
federalist_54,federalist_58,151,undirected
federalist_54,federalist_62,58,undirected
federalist_54,federalist_63,40,undirected
federalist_54,federalist_71,36,undirected
federalist_54,federalist_78,6,undirected
federalist_54,federalist_81,92,undirected
federalist_54,federalist_83,113,undirected
federalist_55,federalist,739,undirected
federalist_55,federalist_13,132,undirected
federalist_55,federalist_25,18,undirected
federalist_55,federalist_41,6,undirected
federalist_55,federalist_53,143,undirected
federalist_55,federalist_57,788,undirected
federalist_55,federalist_58,166,undirected
federalist_55,federalist_62,7,undirected
federalist_55,federalist_63,5,undirected
federalist_55,federalist_72,33,undirected
federalist_55,federalist_73,30,undirected
federalist_55,federalist_76,12,undirected
federalist_55,federalist_79,46,undirected
federalist_55,federalist_85,6,undirected
federalist_56,federalist,705,undirected
federalist_56,federalist_11,41,undirected
federalist_56,federalist_12,44,undirected
federalist_56,federalist_21,42,undirected
federalist_56,federalist_53,375,undirected
federalist_56,federalist_58,203,undirected
federalist_56,federalist_6,42,undirected
federalist_56,federalist_62,110,undirected
federalist_56,federalist_7,6,undirected
federalist_56,federalist_77,24,undirected
federalist_56,federalist_84,10,undirected
federalist_56,federalist_9,54,undirected
federalist_57,federalist,701,undirected
federalist_57,federalist_10,51,undirected
federalist_57,federalist_14,143,undirected
federalist_57,federalist_16,18,undirected
federalist_57,federalist_17,24,undirected
federalist_57,federalist_29,36,undirected
federalist_57,federalist_42,42,undirected
federalist_57,federalist_45,18,undirected
federalist_57,federalist_48,5,undirected
federalist_57,federalist_49,2,undirected
federalist_57,federalist_53,86,undirected
federalist_57,federalist_55,788,undirected
federalist_57,federalist_61,12,undirected
federalist_57,federalist_62,313,undirected
federalist_57,federalist_7,24,undirected
federalist_57,federalist_80,12,undirected
federalist_57,federalist_84,114,undirected
federalist_58,federalist,738,undirected
federalist_58,federalist_14,51,undirected
federalist_58,federalist_23,12,undirected
federalist_58,federalist_32,24,undirected
federalist_58,federalist_41,147,undirected
federalist_58,federalist_43,80,undirected
federalist_58,federalist_45,20,undirected
federalist_58,federalist_50,220,undirected
federalist_58,federalist_51,117,undirected
federalist_58,federalist_52,390,undirected
federalist_58,federalist_53,113,undirected
federalist_58,federalist_54,151,undirected
federalist_58,federalist_55,166,undirected
federalist_58,federalist_56,203,undirected
federalist_58,federalist_63,751,undirected
federalist_58,federalist_71,24,undirected
federalist_59,federalist,733,undirected
federalist_59,federalist_14,12,undirected
federalist_59,federalist_22,250,undirected
federalist_59,federalist_26,103,undirected
federalist_59,federalist_31,36,undirected
federalist_59,federalist_36,133,undirected
federalist_59,federalist_52,2,undirected
federalist_59,federalist_60,155,undirected
federalist_59,federalist_61,144,undirected
federalist_59,federalist_66,12,undirected
federalist_59,federalist_68,6,undirected
federalist_59,federalist_73,61,undirected
federalist_59,federalist_77,29,undirected
federalist_59,federalist_81,232,undirected
federalist_59,federalist_83,36,undirected
federalist_6,federalist,572,undirected
federalist_6,federalist_11,462,undirected
federalist_6,federalist_12,75,undirected
federalist_6,federalist_15,49,undirected
federalist_6,federalist_17,104,undirected
federalist_6,federalist_18,50,undirected
federalist_6,federalist_19,8,undirected
federalist_6,federalist_20,52,undirected
federalist_6,federalist_21,24,undirected
federalist_6,federalist_56,42,undirected
federalist_6,federalist_7,21,undirected
federalist_6,federalist_70,36,undirected
federalist_6,federalist_9,295,undirected
federalist_60,federalist,715,undirected
federalist_60,federalist_11,49,undirected
federalist_60,federalist_16,2,undirected
federalist_60,federalist_22,47,undirected
federalist_60,federalist_27,195,undirected
federalist_60,federalist_29,28,undirected
federalist_60,federalist_31,36,undirected
federalist_60,federalist_35,574,undirected
federalist_60,federalist_36,46,undirected
federalist_60,federalist_43,18,undirected
federalist_60,federalist_51,1,undirected
federalist_60,federalist_59,155,undirected
federalist_60,federalist_61,595,undirected
federalist_60,federalist_76,36,undirected
federalist_60,federalist_78,10,undirected
federalist_60,federalist_81,181,undirected
federalist_60,federalist_83,121,undirected
federalist_61,federalist,627,undirected
federalist_61,federalist_25,141,undirected
federalist_61,federalist_26,18,undirected
federalist_61,federalist_29,18,undirected
federalist_61,federalist_30,17,undirected
federalist_61,federalist_34,15,undirected
federalist_61,federalist_42,12,undirected
federalist_61,federalist_57,12,undirected
federalist_61,federalist_59,144,undirected
federalist_61,federalist_60,595,undirected
federalist_61,federalist_66,12,undirected
federalist_61,federalist_79,140,undirected
federalist_61,federalist_81,111,undirected
federalist_62,federalist,743,undirected
federalist_62,federalist_10,459,undirected
federalist_62,federalist_13,30,undirected
federalist_62,federalist_22,17,undirected
federalist_62,federalist_24,12,undirected
federalist_62,federalist_34,12,undirected
federalist_62,federalist_37,136,undirected
federalist_62,federalist_38,314,undirected
federalist_62,federalist_39,143,undirected
federalist_62,federalist_49,15,undirected
federalist_62,federalist_53,270,undirected
federalist_62,federalist_54,58,undirected
federalist_62,federalist_55,7,undirected
federalist_62,federalist_56,110,undirected
federalist_62,federalist_57,313,undirected
federalist_62,federalist_63,618,undirected
federalist_63,federalist,822,undirected
federalist_63,federalist_10,74,undirected
federalist_63,federalist_14,80,undirected
federalist_63,federalist_37,184,undirected
federalist_63,federalist_40,92,undirected
federalist_63,federalist_41,322,undirected
federalist_63,federalist_42,27,undirected
federalist_63,federalist_43,18,undirected
federalist_63,federalist_46,85,undirected
federalist_63,federalist_48,290,undirected
federalist_63,federalist_49,304,undirected
federalist_63,federalist_50,150,undirected
federalist_63,federalist_51,92,undirected
federalist_63,federalist_52,351,undirected
federalist_63,federalist_53,234,undirected
federalist_63,federalist_54,40,undirected
federalist_63,federalist_55,5,undirected
federalist_63,federalist_58,751,undirected
federalist_63,federalist_62,618,undirected
federalist_63,federalist_68,18,undirected
federalist_64,federalist,617,undirected
federalist_64,federalist_2,65,undirected
federalist_64,federalist_22,65,undirected
federalist_64,federalist_24,6,undirected
federalist_64,federalist_3,332,undirected
federalist_64,federalist_30,6,undirected
federalist_64,federalist_35,222,undirected
federalist_64,federalist_37,350,undirected
federalist_64,federalist_38,81,undirected
federalist_64,federalist_4,55,undirected
federalist_64,federalist_40,41,undirected
federalist_64,federalist_5,61,undirected
federalist_64,federalist_70,80,undirected
federalist_65,federalist,653,undirected
federalist_65,federalist_16,80,undirected
federalist_65,federalist_28,42,undirected
federalist_65,federalist_36,5,undirected
federalist_65,federalist_43,6,undirected
federalist_65,federalist_49,48,undirected
federalist_65,federalist_51,6,undirected
federalist_65,federalist_66,747,undirected
federalist_65,federalist_67,36,undirected
federalist_65,federalist_68,43,undirected
federalist_65,federalist_71,6,undirected
federalist_65,federalist_75,19,undirected
federalist_65,federalist_76,842,undirected
federalist_65,federalist_77,5,undirected
federalist_65,federalist_81,65,undirected
federalist_66,federalist,722,undirected
federalist_66,federalist_22,25,undirected
federalist_66,federalist_26,30,undirected
federalist_66,federalist_29,19,undirected
federalist_66,federalist_59,12,undirected
federalist_66,federalist_61,12,undirected
federalist_66,federalist_65,747,undirected
federalist_66,federalist_67,6,undirected
federalist_66,federalist_69,46,undirected
federalist_66,federalist_70,97,undirected
federalist_66,federalist_73,286,undirected
federalist_66,federalist_74,6,undirected
federalist_66,federalist_75,206,undirected
federalist_66,federalist_76,109,undirected
federalist_66,federalist_77,191,undirected
federalist_66,federalist_81,17,undirected
federalist_67,federalist,671,undirected
federalist_67,federalist_17,6,undirected
federalist_67,federalist_18,18,undirected
federalist_67,federalist_42,49,undirected
federalist_67,federalist_47,6,undirected
federalist_67,federalist_49,6,undirected
federalist_67,federalist_65,36,undirected
federalist_67,federalist_66,6,undirected
federalist_67,federalist_69,323,undirected
federalist_67,federalist_75,170,undirected
federalist_67,federalist_80,133,undirected
federalist_67,federalist_81,5,undirected
federalist_67,federalist_82,36,undirected
federalist_67,federalist_85,288,undirected
federalist_67,federalist_9,3,undirected
federalist_68,federalist,712,undirected
federalist_68,federalist_14,36,undirected
federalist_68,federalist_22,55,undirected
federalist_68,federalist_23,6,undirected
federalist_68,federalist_26,34,undirected
federalist_68,federalist_28,68,undirected
federalist_68,federalist_30,34,undirected
federalist_68,federalist_31,30,undirected
federalist_68,federalist_36,64,undirected
federalist_68,federalist_40,6,undirected
federalist_68,federalist_41,25,undirected
federalist_68,federalist_59,6,undirected
federalist_68,federalist_63,18,undirected
federalist_68,federalist_65,43,undirected
federalist_68,federalist_70,132,undirected
federalist_68,federalist_71,6,undirected
federalist_68,federalist_76,448,undirected
federalist_68,federalist_77,29,undirected
federalist_68,federalist_79,6,undirected
federalist_69,federalist,690,undirected
federalist_69,federalist_17,6,undirected
federalist_69,federalist_22,402,undirected
federalist_69,federalist_42,108,undirected
federalist_69,federalist_47,222,undirected
federalist_69,federalist_66,46,undirected
federalist_69,federalist_67,323,undirected
federalist_69,federalist_74,83,undirected
federalist_69,federalist_75,135,undirected
federalist_69,federalist_77,23,undirected
federalist_69,federalist_78,70,undirected
federalist_69,federalist_81,10,undirected
federalist_69,federalist_83,27,undirected
federalist_69,federalist_84,5,undirected
federalist_7,federalist,648,undirected
federalist_7,federalist_11,729,undirected
federalist_7,federalist_12,207,undirected
federalist_7,federalist_15,23,undirected
federalist_7,federalist_25,23,undirected
federalist_7,federalist_36,24,undirected
federalist_7,federalist_41,6,undirected
federalist_7,federalist_42,5,undirected
federalist_7,federalist_53,18,undirected
federalist_7,federalist_56,6,undirected
federalist_7,federalist_57,24,undirected
federalist_7,federalist_6,21,undirected
federalist_7,federalist_8,95,undirected
federalist_7,federalist_84,36,undirected
federalist_7,federalist_85,6,undirected
federalist_7,federalist_9,24,undirected
federalist_70,federalist,756,undirected
federalist_70,federalist_14,12,undirected
federalist_70,federalist_15,6,undirected
federalist_70,federalist_22,674,undirected
federalist_70,federalist_28,6,undirected
federalist_70,federalist_35,74,undirected
federalist_70,federalist_38,165,undirected
federalist_70,federalist_53,30,undirected
federalist_70,federalist_6,36,undirected
federalist_70,federalist_64,80,undirected
federalist_70,federalist_66,97,undirected
federalist_70,federalist_68,132,undirected
federalist_70,federalist_71,69,undirected
federalist_70,federalist_85,209,undirected
federalist_71,federalist,660,undirected
federalist_71,federalist_23,24,undirected
federalist_71,federalist_27,18,undirected
federalist_71,federalist_28,48,undirected
federalist_71,federalist_29,12,undirected
federalist_71,federalist_51,6,undirected
federalist_71,federalist_54,36,undirected
federalist_71,federalist_58,24,undirected
federalist_71,federalist_65,6,undirected
federalist_71,federalist_68,6,undirected
federalist_71,federalist_70,69,undirected
federalist_71,federalist_72,751,undirected
federalist_71,federalist_73,681,undirected
federalist_71,federalist_74,6,undirected
federalist_71,federalist_75,6,undirected
federalist_71,federalist_76,10,undirected
federalist_71,federalist_78,142,undirected
federalist_72,federalist,683,undirected
federalist_72,federalist_10,7,undirected
federalist_72,federalist_13,75,undirected
federalist_72,federalist_22,66,undirected
federalist_72,federalist_25,6,undirected
federalist_72,federalist_29,91,undirected
federalist_72,federalist_35,24,undirected
federalist_72,federalist_37,12,undirected
federalist_72,federalist_41,12,undirected
federalist_72,federalist_53,18,undirected
federalist_72,federalist_55,33,undirected
federalist_72,federalist_71,751,undirected
federalist_72,federalist_73,12,undirected
federalist_72,federalist_76,267,undirected
federalist_73,federalist,677,undirected
federalist_73,federalist_22,30,undirected
federalist_73,federalist_25,12,undirected
federalist_73,federalist_26,64,undirected
federalist_73,federalist_32,35,undirected
federalist_73,federalist_55,30,undirected
federalist_73,federalist_59,61,undirected
federalist_73,federalist_66,286,undirected
federalist_73,federalist_71,681,undirected
federalist_73,federalist_72,12,undirected
federalist_73,federalist_74,28,undirected
federalist_73,federalist_76,614,undirected
federalist_73,federalist_77,212,undirected
federalist_73,federalist_83,13,undirected
federalist_74,federalist,551,undirected
federalist_74,federalist_21,23,undirected
federalist_74,federalist_22,166,undirected
federalist_74,federalist_29,296,undirected
federalist_74,federalist_41,27,undirected
federalist_74,federalist_49,12,undirected
federalist_74,federalist_66,6,undirected
federalist_74,federalist_69,83,undirected
federalist_74,federalist_71,6,undirected
federalist_74,federalist_73,28,undirected
federalist_74,federalist_75,78,undirected
federalist_74,federalist_76,273,undirected
federalist_74,federalist_77,5,undirected
federalist_74,federalist_81,87,undirected
federalist_74,federalist_9,6,undirected
federalist_75,federalist,587,undirected
federalist_75,federalist_13,107,undirected
federalist_75,federalist_22,243,undirected
federalist_75,federalist_65,19,undirected
federalist_75,federalist_66,206,undirected
federalist_75,federalist_67,170,undirected
federalist_75,federalist_69,135,undirected
federalist_75,federalist_71,6,undirected
federalist_75,federalist_74,78,undirected
federalist_75,federalist_76,323,undirected
federalist_75,federalist_77,412,undirected
federalist_76,federalist,656,undirected
federalist_76,federalist_24,79,undirected
federalist_76,federalist_25,67,undirected
federalist_76,federalist_26,105,undirected
federalist_76,federalist_36,6,undirected
federalist_76,federalist_55,12,undirected
federalist_76,federalist_60,36,undirected
federalist_76,federalist_65,842,undirected
federalist_76,federalist_66,109,undirected
federalist_76,federalist_68,448,undirected
federalist_76,federalist_71,10,undirected
federalist_76,federalist_72,267,undirected
federalist_76,federalist_73,614,undirected
federalist_76,federalist_74,273,undirected
federalist_76,federalist_75,323,undirected
federalist_76,federalist_77,265,undirected
federalist_76,federalist_79,183,undirected
federalist_77,federalist,673,undirected
federalist_77,federalist_11,8,undirected
federalist_77,federalist_21,54,undirected
federalist_77,federalist_22,8,undirected
federalist_77,federalist_26,48,undirected
federalist_77,federalist_56,24,undirected
federalist_77,federalist_59,29,undirected
federalist_77,federalist_65,5,undirected
federalist_77,federalist_66,191,undirected
federalist_77,federalist_68,29,undirected
federalist_77,federalist_69,23,undirected
federalist_77,federalist_73,212,undirected
federalist_77,federalist_74,5,undirected
federalist_77,federalist_75,412,undirected
federalist_77,federalist_76,265,undirected
federalist_77,federalist_84,18,undirected
federalist_78,federalist,756,undirected
federalist_78,federalist_19,30,undirected
federalist_78,federalist_22,31,undirected
federalist_78,federalist_27,70,undirected
federalist_78,federalist_28,6,undirected
federalist_78,federalist_31,28,undirected
federalist_78,federalist_32,48,undirected
federalist_78,federalist_33,106,undirected
federalist_78,federalist_52,6,undirected
federalist_78,federalist_54,6,undirected
federalist_78,federalist_60,10,undirected
federalist_78,federalist_69,70,undirected
federalist_78,federalist_71,142,undirected
federalist_78,federalist_79,153,undirected
federalist_78,federalist_81,716,undirected
federalist_78,federalist_82,19,undirected
federalist_78,federalist_83,43,undirected
federalist_78,federalist_84,432,undirected
federalist_79,federalist,693,undirected
federalist_79,federalist_1,66,undirected
federalist_79,federalist_10,36,undirected
federalist_79,federalist_20,6,undirected
federalist_79,federalist_22,25,undirected
federalist_79,federalist_26,62,undirected
federalist_79,federalist_30,24,undirected
federalist_79,federalist_34,28,undirected
federalist_79,federalist_48,12,undirected
federalist_79,federalist_55,46,undirected
federalist_79,federalist_61,140,undirected
federalist_79,federalist_68,6,undirected
federalist_79,federalist_76,183,undirected
federalist_79,federalist_78,153,undirected
federalist_79,federalist_81,8,undirected
federalist_79,federalist_83,7,undirected
federalist_79,federalist_84,113,undirected
federalist_8,federalist,745,undirected
federalist_8,federalist_1,18,undirected
federalist_8,federalist_11,162,undirected
federalist_8,federalist_12,725,undirected
federalist_8,federalist_13,12,undirected
federalist_8,federalist_15,61,undirected
federalist_8,federalist_16,110,undirected
federalist_8,federalist_24,6,undirected
federalist_8,federalist_25,487,undirected
federalist_8,federalist_37,35,undirected
federalist_8,federalist_7,95,undirected
federalist_8,federalist_80,5,undirected
federalist_8,federalist_83,7,undirected
federalist_8,federalist_9,689,undirected
federalist_80,federalist,705,undirected
federalist_80,federalist_16,12,undirected
federalist_80,federalist_17,116,undirected
federalist_80,federalist_23,30,undirected
federalist_80,federalist_29,36,undirected
federalist_80,federalist_36,150,undirected
federalist_80,federalist_42,37,undirected
federalist_80,federalist_43,12,undirected
federalist_80,federalist_57,12,undirected
federalist_80,federalist_67,133,undirected
federalist_80,federalist_8,5,undirected
federalist_80,federalist_81,366,undirected
federalist_80,federalist_82,253,undirected
federalist_80,federalist_83,126,undirected
federalist_80,federalist_85,57,undirected
federalist_81,federalist,738,undirected
federalist_81,federalist_22,110,undirected
federalist_81,federalist_26,13,undirected
federalist_81,federalist_27,12,undirected
federalist_81,federalist_32,557,undirected
federalist_81,federalist_33,502,undirected
federalist_81,federalist_36,68,undirected
federalist_81,federalist_39,30,undirected
federalist_81,federalist_42,97,undirected
federalist_81,federalist_54,92,undirected
federalist_81,federalist_59,232,undirected
federalist_81,federalist_60,181,undirected
federalist_81,federalist_61,111,undirected
federalist_81,federalist_65,65,undirected
federalist_81,federalist_66,17,undirected
federalist_81,federalist_67,5,undirected
federalist_81,federalist_69,10,undirected
federalist_81,federalist_74,87,undirected
federalist_81,federalist_78,716,undirected
federalist_81,federalist_79,8,undirected
federalist_81,federalist_80,366,undirected
federalist_81,federalist_82,649,undirected
federalist_81,federalist_83,944,undirected
federalist_81,federalist_84,364,undirected
federalist_81,federalist_85,101,undirected
federalist_82,federalist,299,undirected
federalist_82,federalist_23,24,undirected
federalist_82,federalist_28,24,undirected
federalist_82,federalist_31,123,undirected
federalist_82,federalist_32,115,undirected
federalist_82,federalist_36,168,undirected
federalist_82,federalist_39,6,undirected
federalist_82,federalist_44,36,undirected
federalist_82,federalist_49,30,undirected
federalist_82,federalist_67,36,undirected
federalist_82,federalist_78,19,undirected
federalist_82,federalist_80,253,undirected
federalist_82,federalist_81,649,undirected
federalist_83,federalist,998,undirected
federalist_83,federalist_26,18,undirected
federalist_83,federalist_30,18,undirected
federalist_83,federalist_32,44,undirected
federalist_83,federalist_33,34,undirected
federalist_83,federalist_34,19,undirected
federalist_83,federalist_35,12,undirected
federalist_83,federalist_36,45,undirected
federalist_83,federalist_38,36,undirected
federalist_83,federalist_39,4,undirected
federalist_83,federalist_54,113,undirected
federalist_83,federalist_59,36,undirected
federalist_83,federalist_60,121,undirected
federalist_83,federalist_69,27,undirected
federalist_83,federalist_73,13,undirected
federalist_83,federalist_78,43,undirected
federalist_83,federalist_79,7,undirected
federalist_83,federalist_8,7,undirected
federalist_83,federalist_80,126,undirected
federalist_83,federalist_81,944,undirected
federalist_83,federalist_84,224,undirected
federalist_83,federalist_85,71,undirected
federalist_84,federalist,820,undirected
federalist_84,federalist_1,123,undirected
federalist_84,federalist_14,6,undirected
federalist_84,federalist_16,30,undirected
federalist_84,federalist_21,6,undirected
federalist_84,federalist_22,14,undirected
federalist_84,federalist_27,42,undirected
federalist_84,federalist_33,6,undirected
federalist_84,federalist_38,270,undirected
federalist_84,federalist_56,10,undirected
federalist_84,federalist_57,114,undirected
federalist_84,federalist_69,5,undirected
federalist_84,federalist_7,36,undirected
federalist_84,federalist_77,18,undirected
federalist_84,federalist_78,432,undirected
federalist_84,federalist_79,113,undirected
federalist_84,federalist_81,364,undirected
federalist_84,federalist_83,224,undirected
federalist_84,federalist_85,441,undirected
federalist_85,federalist,707,undirected
federalist_85,federalist_1,340,undirected
federalist_85,federalist_15,18,undirected
federalist_85,federalist_22,209,undirected
federalist_85,federalist_25,30,undirected
federalist_85,federalist_36,36,undirected
federalist_85,federalist_55,6,undirected
federalist_85,federalist_67,288,undirected
federalist_85,federalist_7,6,undirected
federalist_85,federalist_70,209,undirected
federalist_85,federalist_80,57,undirected
federalist_85,federalist_81,101,undirected
federalist_85,federalist_83,71,undirected
federalist_85,federalist_84,441,undirected
federalist_9,federalist,668,undirected
federalist_9,federalist_12,82,undirected
federalist_9,federalist_14,41,undirected
federalist_9,federalist_16,433,undirected
federalist_9,federalist_2,194,undirected
federalist_9,federalist_21,6,undirected
federalist_9,federalist_22,82,undirected
federalist_9,federalist_38,35,undirected
federalist_9,federalist_40,36,undirected
federalist_9,federalist_56,54,undirected
federalist_9,federalist_6,295,undirected
federalist_9,federalist_67,3,undirected
federalist_9,federalist_7,24,undirected
federalist_9,federalist_74,6,undirected
federalist_9,federalist_8,689,undirected
