Source,Target,Weight,Type
federalist_52,federalist_78,1,undirected
federalist_53,federalist,296,undirected
federalist_53,federalist_10,6,undirected
federalist_53,federalist_3,5,undirected
federalist_53,federalist_39,8,undirected
federalist_53,federalist_41,34,undirected
federalist_53,federalist_42,5,undirected
federalist_53,federalist_43,45,undirected
federalist_53,federalist_44,2,undirected
federalist_53,federalist_55,29,undirected
federalist_53,federalist_56,173,undirected
federalist_53,federalist_57,27,undirected
federalist_53,federalist_58,61,undirected
federalist_53,federalist_62,61,undirected
federalist_53,federalist_63,102,undirected
federalist_53,federalist_7,3,undirected
federalist_53,federalist_70,5,undirected
federalist_53,federalist_72,3,undirected
federalist_54,federalist,287,undirected
federalist_54,federalist_19,2,undirected
federalist_54,federalist_32,1,undirected
federalist_54,federalist_38,165,undirected
federalist_54,federalist_39,33,undirected
federalist_54,federalist_43,2,undirected
federalist_54,federalist_52,1,undirected
federalist_54,federalist_58,55,undirected
federalist_54,federalist_62,30,undirected
federalist_54,federalist_63,7,undirected
federalist_54,federalist_71,6,undirected
federalist_54,federalist_78,1,undirected
federalist_54,federalist_81,17,undirected
federalist_54,federalist_83,28,undirected
federalist_55,federalist,285,undirected
federalist_55,federalist_13,25,undirected
federalist_55,federalist_25,3,undirected
federalist_55,federalist_41,1,undirected
federalist_55,federalist_53,29,undirected
federalist_55,federalist_57,352,undirected
federalist_55,federalist_58,79,undirected
federalist_55,federalist_63,3,undirected
federalist_55,federalist_72,6,undirected
federalist_55,federalist_73,5,undirected
federalist_55,federalist_76,2,undirected
federalist_55,federalist_79,9,undirected
federalist_55,federalist_85,1,undirected
federalist_56,federalist,288,undirected
federalist_56,federalist_11,7,undirected
federalist_56,federalist_12,19,undirected
federalist_56,federalist_21,7,undirected
federalist_56,federalist_53,173,undirected
federalist_56,federalist_58,79,undirected
federalist_56,federalist_6,7,undirected
federalist_56,federalist_62,22,undirected
federalist_56,federalist_7,1,undirected
federalist_56,federalist_77,4,undirected
federalist_56,federalist_84,2,undirected
federalist_56,federalist_9,9,undirected
federalist_57,federalist,287,undirected
federalist_57,federalist_10,20,undirected
federalist_57,federalist_14,28,undirected
federalist_57,federalist_16,3,undirected
federalist_57,federalist_17,4,undirected
federalist_57,federalist_29,6,undirected
federalist_57,federalist_42,7,undirected
federalist_57,federalist_45,3,undirected
federalist_57,federalist_48,1,undirected
federalist_57,federalist_53,27,undirected
federalist_57,federalist_55,352,undirected
federalist_57,federalist_61,2,undirected
federalist_57,federalist_62,119,undirected
federalist_57,federalist_7,4,undirected
federalist_57,federalist_80,2,undirected
federalist_57,federalist_84,20,undirected
federalist_58,federalist,294,undirected
federalist_58,federalist_14,23,undirected
federalist_58,federalist_23,2,undirected
federalist_58,federalist_32,4,undirected
federalist_58,federalist_41,36,undirected
federalist_58,federalist_43,47,undirected
federalist_58,federalist_45,10,undirected
federalist_58,federalist_50,104,undirected
federalist_58,federalist_51,21,undirected
federalist_58,federalist_52,165,undirected
federalist_58,federalist_53,61,undirected
federalist_58,federalist_54,55,undirected
federalist_58,federalist_55,79,undirected
federalist_58,federalist_56,79,undirected
federalist_58,federalist_63,305,undirected
federalist_58,federalist_71,4,undirected
federalist_59,federalist,293,undirected
federalist_59,federalist_14,2,undirected
federalist_59,federalist_22,124,undirected
federalist_59,federalist_26,18,undirected
federalist_59,federalist_31,6,undirected
federalist_59,federalist_36,49,undirected
federalist_59,federalist_60,81,undirected
federalist_59,federalist_61,71,undirected
federalist_59,federalist_66,2,undirected
federalist_59,federalist_68,1,undirected
federalist_59,federalist_73,10,undirected
federalist_59,federalist_77,5,undirected
federalist_59,federalist_81,45,undirected
federalist_59,federalist_83,6,undirected
federalist_6,federalist,258,undirected
federalist_6,federalist_11,165,undirected
federalist_6,federalist_12,35,undirected
federalist_6,federalist_15,16,undirected
federalist_6,federalist_17,57,undirected
federalist_6,federalist_18,34,undirected
federalist_6,federalist_19,6,undirected
federalist_6,federalist_20,10,undirected
federalist_6,federalist_21,4,undirected
federalist_6,federalist_56,7,undirected
federalist_6,federalist_7,21,undirected
federalist_6,federalist_70,7,undirected
federalist_6,federalist_9,66,undirected
federalist_60,federalist,290,undirected
federalist_60,federalist_11,26,undirected
federalist_60,federalist_22,31,undirected
federalist_60,federalist_27,86,undirected
federalist_60,federalist_31,7,undirected
federalist_60,federalist_35,289,undirected
federalist_60,federalist_36,29,undirected
federalist_60,federalist_43,3,undirected
federalist_60,federalist_59,81,undirected
federalist_60,federalist_61,235,undirected
federalist_60,federalist_76,7,undirected
federalist_60,federalist_78,1,undirected
federalist_60,federalist_81,36,undirected
federalist_60,federalist_83,22,undirected
federalist_61,federalist,242,undirected
federalist_61,federalist_25,42,undirected
federalist_61,federalist_26,3,undirected
federalist_61,federalist_29,3,undirected
federalist_61,federalist_30,3,undirected
federalist_61,federalist_34,3,undirected
federalist_61,federalist_42,2,undirected
federalist_61,federalist_57,2,undirected
federalist_61,federalist_59,71,undirected
federalist_61,federalist_60,235,undirected
federalist_61,federalist_66,2,undirected
federalist_61,federalist_79,70,undirected
federalist_61,federalist_81,21,undirected
federalist_62,federalist,295,undirected
federalist_62,federalist_10,165,undirected
federalist_62,federalist_13,5,undirected
federalist_62,federalist_22,3,undirected
federalist_62,federalist_24,2,undirected
federalist_62,federalist_34,2,undirected
federalist_62,federalist_37,49,undirected
federalist_62,federalist_38,102,undirected
federalist_62,federalist_39,75,undirected
federalist_62,federalist_49,4,undirected
federalist_62,federalist_53,61,undirected
federalist_62,federalist_54,30,undirected
federalist_62,federalist_56,22,undirected
federalist_62,federalist_57,119,undirected
federalist_62,federalist_63,304,undirected
federalist_63,federalist,307,undirected
federalist_63,federalist_10,34,undirected
federalist_63,federalist_14,18,undirected
federalist_63,federalist_37,93,undirected
federalist_63,federalist_40,16,undirected
federalist_63,federalist_41,75,undirected
federalist_63,federalist_42,5,undirected
federalist_63,federalist_43,3,undirected
federalist_63,federalist_46,36,undirected
federalist_63,federalist_48,64,undirected
federalist_63,federalist_49,100,undirected
federalist_63,federalist_50,73,undirected
federalist_63,federalist_51,30,undirected
federalist_63,federalist_52,129,undirected
federalist_63,federalist_53,102,undirected
federalist_63,federalist_54,7,undirected
federalist_63,federalist_55,3,undirected
federalist_63,federalist_58,305,undirected
federalist_63,federalist_62,304,undirected
federalist_63,federalist_68,3,undirected
federalist_64,federalist,269,undirected
federalist_64,federalist_2,11,undirected
federalist_64,federalist_22,39,undirected
federalist_64,federalist_24,1,undirected
federalist_64,federalist_3,77,undirected
federalist_64,federalist_30,1,undirected
federalist_64,federalist_35,56,undirected
federalist_64,federalist_37,149,undirected
federalist_64,federalist_38,34,undirected
federalist_64,federalist_4,11,undirected
federalist_64,federalist_40,8,undirected
federalist_64,federalist_5,11,undirected
federalist_64,federalist_70,29,undirected
federalist_65,federalist,276,undirected
federalist_65,federalist_16,14,undirected
federalist_65,federalist_28,7,undirected
federalist_65,federalist_36,1,undirected
federalist_65,federalist_43,1,undirected
federalist_65,federalist_49,8,undirected
federalist_65,federalist_51,1,undirected
federalist_65,federalist_66,335,undirected
federalist_65,federalist_67,6,undirected
federalist_65,federalist_68,15,undirected
federalist_65,federalist_71,1,undirected
federalist_65,federalist_75,4,undirected
federalist_65,federalist_76,277,undirected
federalist_65,federalist_81,38,undirected
federalist_66,federalist,291,undirected
federalist_66,federalist_22,10,undirected
federalist_66,federalist_26,6,undirected
federalist_66,federalist_59,2,undirected
federalist_66,federalist_61,2,undirected
federalist_66,federalist_65,335,undirected
federalist_66,federalist_67,1,undirected
federalist_66,federalist_69,8,undirected
federalist_66,federalist_70,68,undirected
federalist_66,federalist_73,110,undirected
federalist_66,federalist_74,1,undirected
federalist_66,federalist_75,91,undirected
federalist_66,federalist_76,63,undirected
federalist_66,federalist_77,36,undirected
federalist_66,federalist_81,3,undirected
federalist_67,federalist,281,undirected
federalist_67,federalist_17,1,undirected
federalist_67,federalist_18,3,undirected
federalist_67,federalist_42,9,undirected
federalist_67,federalist_47,1,undirected
federalist_67,federalist_49,1,undirected
federalist_67,federalist_65,6,undirected
federalist_67,federalist_66,1,undirected
federalist_67,federalist_69,168,undirected
federalist_67,federalist_75,41,undirected
federalist_67,federalist_80,23,undirected
federalist_67,federalist_82,6,undirected
federalist_67,federalist_85,114,undirected
federalist_68,federalist,267,undirected
federalist_68,federalist_14,6,undirected
federalist_68,federalist_22,18,undirected
federalist_68,federalist_23,1,undirected
federalist_68,federalist_26,7,undirected
federalist_68,federalist_28,12,undirected
federalist_68,federalist_30,6,undirected
federalist_68,federalist_31,5,undirected
federalist_68,federalist_36,12,undirected
federalist_68,federalist_40,1,undirected
federalist_68,federalist_41,4,undirected
federalist_68,federalist_59,1,undirected
federalist_68,federalist_63,3,undirected
federalist_68,federalist_65,15,undirected
federalist_68,federalist_70,49,undirected
federalist_68,federalist_71,1,undirected
federalist_68,federalist_76,221,undirected
federalist_68,federalist_77,19,undirected
federalist_68,federalist_79,1,undirected
federalist_69,federalist,285,undirected
federalist_69,federalist_17,1,undirected
federalist_69,federalist_22,178,undirected
federalist_69,federalist_42,20,undirected
federalist_69,federalist_47,79,undirected
federalist_69,federalist_66,8,undirected
federalist_69,federalist_67,168,undirected
federalist_69,federalist_74,14,undirected
federalist_69,federalist_75,27,undirected
federalist_69,federalist_77,5,undirected
federalist_69,federalist_78,42,undirected
federalist_69,federalist_83,7,undirected
federalist_7,federalist,272,undirected
federalist_7,federalist_11,291,undirected
federalist_7,federalist_12,118,undirected
federalist_7,federalist_25,5,undirected
federalist_7,federalist_36,4,undirected
federalist_7,federalist_41,1,undirected
federalist_7,federalist_42,1,undirected
federalist_7,federalist_53,3,undirected
federalist_7,federalist_56,1,undirected
federalist_7,federalist_57,4,undirected
federalist_7,federalist_6,21,undirected
federalist_7,federalist_8,19,undirected
federalist_7,federalist_84,6,undirected
federalist_7,federalist_85,1,undirected
federalist_7,federalist_9,4,undirected
federalist_70,federalist,297,undirected
federalist_70,federalist_14,2,undirected
federalist_70,federalist_15,1,undirected
federalist_70,federalist_22,278,undirected
federalist_70,federalist_28,1,undirected
federalist_70,federalist_35,15,undirected
federalist_70,federalist_38,58,undirected
federalist_70,federalist_53,5,undirected
federalist_70,federalist_6,7,undirected
federalist_70,federalist_64,29,undirected
federalist_70,federalist_66,68,undirected
federalist_70,federalist_68,49,undirected
federalist_70,federalist_71,36,undirected
federalist_70,federalist_85,33,undirected
federalist_71,federalist,258,undirected
federalist_71,federalist_23,4,undirected
federalist_71,federalist_27,3,undirected
federalist_71,federalist_28,8,undirected
federalist_71,federalist_29,2,undirected
federalist_71,federalist_51,1,undirected
federalist_71,federalist_54,6,undirected
federalist_71,federalist_58,4,undirected
federalist_71,federalist_65,1,undirected
federalist_71,federalist_68,1,undirected
federalist_71,federalist_70,36,undirected
federalist_71,federalist_72,302,undirected
federalist_71,federalist_73,342,undirected
federalist_71,federalist_74,1,undirected
federalist_71,federalist_75,1,undirected
federalist_71,federalist_78,26,undirected
federalist_72,federalist,262,undirected
federalist_72,federalist_13,14,undirected
federalist_72,federalist_22,12,undirected
federalist_72,federalist_25,1,undirected
federalist_72,federalist_29,17,undirected
federalist_72,federalist_35,4,undirected
federalist_72,federalist_37,2,undirected
federalist_72,federalist_41,2,undirected
federalist_72,federalist_53,3,undirected
federalist_72,federalist_55,6,undirected
federalist_72,federalist_71,302,undirected
federalist_72,federalist_73,2,undirected
federalist_72,federalist_76,100,undirected
federalist_73,federalist,281,undirected
federalist_73,federalist_22,6,undirected
federalist_73,federalist_25,2,undirected
federalist_73,federalist_26,11,undirected
federalist_73,federalist_32,6,undirected
federalist_73,federalist_55,5,undirected
federalist_73,federalist_59,10,undirected
federalist_73,federalist_66,110,undirected
federalist_73,federalist_71,342,undirected
federalist_73,federalist_72,2,undirected
federalist_73,federalist_74,28,undirected
federalist_73,federalist_76,174,undirected
federalist_73,federalist_77,113,undirected
federalist_73,federalist_83,2,undirected
federalist_74,federalist,171,undirected
federalist_74,federalist_21,4,undirected
federalist_74,federalist_22,52,undirected
federalist_74,federalist_29,150,undirected
federalist_74,federalist_41,5,undirected
federalist_74,federalist_49,2,undirected
federalist_74,federalist_66,1,undirected
federalist_74,federalist_69,14,undirected
federalist_74,federalist_71,1,undirected
federalist_74,federalist_73,28,undirected
federalist_74,federalist_75,15,undirected
federalist_74,federalist_76,152,undirected
federalist_74,federalist_77,1,undirected
federalist_74,federalist_81,20,undirected
federalist_74,federalist_9,1,undirected
federalist_75,federalist,262,undirected
federalist_75,federalist_13,21,undirected
federalist_75,federalist_22,66,undirected
federalist_75,federalist_65,4,undirected
federalist_75,federalist_66,91,undirected
federalist_75,federalist_67,41,undirected
federalist_75,federalist_69,27,undirected
federalist_75,federalist_71,1,undirected
federalist_75,federalist_74,15,undirected
federalist_75,federalist_76,124,undirected
federalist_75,federalist_77,114,undirected
federalist_76,federalist,275,undirected
federalist_76,federalist_24,14,undirected
federalist_76,federalist_25,11,undirected
federalist_76,federalist_26,19,undirected
federalist_76,federalist_36,1,undirected
federalist_76,federalist_55,2,undirected
federalist_76,federalist_60,7,undirected
federalist_76,federalist_65,277,undirected
federalist_76,federalist_66,63,undirected
federalist_76,federalist_68,221,undirected
federalist_76,federalist_72,100,undirected
federalist_76,federalist_73,174,undirected
federalist_76,federalist_74,152,undirected
federalist_76,federalist_75,124,undirected
federalist_76,federalist_77,121,undirected
federalist_76,federalist_79,71,undirected
federalist_77,federalist,281,undirected
federalist_77,federalist_11,1,undirected
federalist_77,federalist_21,9,undirected
federalist_77,federalist_22,1,undirected
federalist_77,federalist_26,9,undirected
federalist_77,federalist_56,4,undirected
federalist_77,federalist_59,5,undirected
federalist_77,federalist_66,36,undirected
federalist_77,federalist_68,19,undirected
federalist_77,federalist_69,5,undirected
federalist_77,federalist_73,113,undirected
federalist_77,federalist_74,1,undirected
federalist_77,federalist_75,114,undirected
federalist_77,federalist_76,121,undirected
federalist_77,federalist_84,3,undirected
federalist_78,federalist,297,undirected
federalist_78,federalist_19,5,undirected
federalist_78,federalist_22,10,undirected
federalist_78,federalist_27,12,undirected
federalist_78,federalist_28,1,undirected
federalist_78,federalist_31,5,undirected
federalist_78,federalist_32,8,undirected
federalist_78,federalist_33,29,undirected
federalist_78,federalist_52,1,undirected
federalist_78,federalist_54,1,undirected
federalist_78,federalist_60,1,undirected
federalist_78,federalist_69,42,undirected
federalist_78,federalist_71,26,undirected
federalist_78,federalist_79,94,undirected
federalist_78,federalist_81,287,undirected
federalist_78,federalist_82,19,undirected
federalist_78,federalist_83,12,undirected
federalist_78,federalist_84,152,undirected
federalist_79,federalist,280,undirected
federalist_79,federalist_1,23,undirected
federalist_79,federalist_10,6,undirected
federalist_79,federalist_20,1,undirected
federalist_79,federalist_22,6,undirected
federalist_79,federalist_26,11,undirected
federalist_79,federalist_30,4,undirected
federalist_79,federalist_34,5,undirected
federalist_79,federalist_48,2,undirected
federalist_79,federalist_55,9,undirected
federalist_79,federalist_61,70,undirected
federalist_79,federalist_68,1,undirected
federalist_79,federalist_76,71,undirected
federalist_79,federalist_78,94,undirected
federalist_79,federalist_83,1,undirected
federalist_79,federalist_84,26,undirected
federalist_8,federalist,295,undirected
federalist_8,federalist_1,3,undirected
federalist_8,federalist_11,66,undirected
federalist_8,federalist_12,222,undirected
federalist_8,federalist_13,2,undirected
federalist_8,federalist_15,11,undirected
federalist_8,federalist_16,24,undirected
federalist_8,federalist_24,1,undirected
federalist_8,federalist_25,252,undirected
federalist_8,federalist_37,10,undirected
federalist_8,federalist_7,19,undirected
federalist_8,federalist_80,1,undirected
federalist_8,federalist_83,3,undirected
federalist_8,federalist_9,189,undirected
federalist_80,federalist,288,undirected
federalist_80,federalist_16,2,undirected
federalist_80,federalist_17,19,undirected
federalist_80,federalist_23,5,undirected
federalist_80,federalist_29,6,undirected
federalist_80,federalist_36,45,undirected
federalist_80,federalist_42,7,undirected
federalist_80,federalist_43,2,undirected
federalist_80,federalist_57,2,undirected
federalist_80,federalist_67,23,undirected
federalist_80,federalist_8,1,undirected
federalist_80,federalist_81,168,undirected
federalist_80,federalist_82,131,undirected
federalist_80,federalist_83,63,undirected
federalist_80,federalist_85,11,undirected
federalist_81,federalist,294,undirected
federalist_81,federalist_22,25,undirected
federalist_81,federalist_26,3,undirected
federalist_81,federalist_27,2,undirected
federalist_81,federalist_32,201,undirected
federalist_81,federalist_33,180,undirected
federalist_81,federalist_36,15,undirected
federalist_81,federalist_39,5,undirected
federalist_81,federalist_42,35,undirected
federalist_81,federalist_54,17,undirected
federalist_81,federalist_59,45,undirected
federalist_81,federalist_60,36,undirected
federalist_81,federalist_61,21,undirected
federalist_81,federalist_65,38,undirected
federalist_81,federalist_66,3,undirected
federalist_81,federalist_74,20,undirected
federalist_81,federalist_78,287,undirected
federalist_81,federalist_80,168,undirected
federalist_81,federalist_82,277,undirected
federalist_81,federalist_83,384,undirected
federalist_81,federalist_84,145,undirected
federalist_81,federalist_85,23,undirected
federalist_82,federalist,104,undirected
federalist_82,federalist_23,4,undirected
federalist_82,federalist_28,4,undirected
federalist_82,federalist_31,23,undirected
federalist_82,federalist_32,68,undirected
federalist_82,federalist_36,40,undirected
federalist_82,federalist_39,1,undirected
federalist_82,federalist_44,6,undirected
federalist_82,federalist_49,5,undirected
federalist_82,federalist_67,6,undirected
federalist_82,federalist_78,19,undirected
federalist_82,federalist_80,131,undirected
federalist_82,federalist_81,277,undirected
federalist_83,federalist,370,undirected
federalist_83,federalist_26,3,undirected
federalist_83,federalist_30,3,undirected
federalist_83,federalist_32,14,undirected
federalist_83,federalist_33,6,undirected
federalist_83,federalist_35,2,undirected
federalist_83,federalist_36,10,undirected
federalist_83,federalist_38,6,undirected
federalist_83,federalist_54,28,undirected
federalist_83,federalist_59,6,undirected
federalist_83,federalist_60,22,undirected
federalist_83,federalist_69,7,undirected
federalist_83,federalist_73,2,undirected
federalist_83,federalist_78,12,undirected
federalist_83,federalist_79,1,undirected
federalist_83,federalist_8,3,undirected
federalist_83,federalist_80,63,undirected
federalist_83,federalist_81,384,undirected
federalist_83,federalist_84,92,undirected
federalist_83,federalist_85,24,undirected
federalist_84,federalist,357,undirected
federalist_84,federalist_1,25,undirected
federalist_84,federalist_14,1,undirected
federalist_84,federalist_16,5,undirected
federalist_84,federalist_21,1,undirected
federalist_84,federalist_22,3,undirected
federalist_84,federalist_27,8,undirected
federalist_84,federalist_33,1,undirected
federalist_84,federalist_38,142,undirected
federalist_84,federalist_56,2,undirected
federalist_84,federalist_57,20,undirected
federalist_84,federalist_7,6,undirected
federalist_84,federalist_77,3,undirected
federalist_84,federalist_78,152,undirected
federalist_84,federalist_79,26,undirected
federalist_84,federalist_81,145,undirected
federalist_84,federalist_83,92,undirected
federalist_84,federalist_85,227,undirected
federalist_85,federalist,288,undirected
federalist_85,federalist_1,177,undirected
federalist_85,federalist_15,3,undirected
federalist_85,federalist_22,83,undirected
federalist_85,federalist_25,5,undirected
federalist_85,federalist_36,6,undirected
federalist_85,federalist_55,1,undirected
federalist_85,federalist_67,114,undirected
federalist_85,federalist_7,1,undirected
federalist_85,federalist_70,33,undirected
federalist_85,federalist_80,11,undirected
federalist_85,federalist_81,23,undirected
federalist_85,federalist_83,24,undirected
federalist_85,federalist_84,227,undirected
federalist_9,federalist,279,undirected
federalist_9,federalist_12,24,undirected
federalist_9,federalist_14,39,undirected
federalist_9,federalist_16,222,undirected
federalist_9,federalist_2,62,undirected
federalist_9,federalist_21,1,undirected
federalist_9,federalist_22,16,undirected
federalist_9,federalist_38,35,undirected
federalist_9,federalist_40,12,undirected
federalist_9,federalist_56,9,undirected
federalist_9,federalist_6,66,undirected
federalist_9,federalist_7,4,undirected
federalist_9,federalist_74,1,undirected
federalist_9,federalist_8,189,undirected
